address,location,type,price,listing_image,beds,baths,half_baths,square_feet,brokerage,attribution
"Leonard Street, Brooklyn, NY 11211",WILLIAMSBURG,APARTMENT BUILDING,3596,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/AdAPI/NewTaxi/2286826/mediarouting.vestahub.com/Media/140521921?w=3840&q=75,Not listed,1,Not listed,Not listed,Not listed,Not listed
"Starr Street, Brooklyn, NY 11237",BUSHWICK,APARTMENT BUILDING,3099,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/AdAPI/NewTaxi/2286893/mediarouting.vestahub.com/Media/140536684?w=3840&q=75,2,1,Not listed,Not listed,Not listed,Not listed
"25-35 14th, Long Island City, NY 11102",LONG ISLAND CITY,RENTAL,3900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/RealogyMLS/LI:3522602/55aa6c61018107e2809e15349a1105cc?w=3840&q=75,3,1,1,Not listed,Courtesy of Posh Homes Realty Inc,Not listed
"1968 3rd Avenue, 9, Manhattan, NY 10029",EAST HARLEM,CONDO,2150,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136911/48056819?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"855 East 7th Street, 1F, Brooklyn, NY 11230",MIDWOOD,CO-OP,3790,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136872/48045648?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"45 West 67th Street, 14C, Manhattan, NY 10023",LINCOLN SQ,CONDO,6700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136352/48115044?w=3840&q=75,2,2,1,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"70 West 37th Street, 1817, Manhattan, NY 10018",MANHATTAN,CONDO,8800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136348/47934171?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Living New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"223 Smith Street, 3F, Brooklyn, NY 11201",BOERUM HILL,CONDO,4000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136328/48075887?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"2 Northside Piers, 4D, Brooklyn, NY 11249",WILLIAMSBURG,CONDO,4250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136276/47958407?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"370 East 76th Street, B707, Manhattan, NY 10021",UPPER EAST SIDE,CO-OP,3400,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136225/47946666?w=3840&q=75,1,2,Not listed,Not listed,Courtesy of R New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"72-74 Vermilyea Avenue, 3B, Manhattan, NY 10034",INWOOD,CONDO,1750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136210/48051944?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Living New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"518 East 5th Street, 12, Manhattan, NY 10009",EAST VILLAGE,CONDO,2550,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136204/47789972?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"11 Waverly Place, 7M, Manhattan, NY 10003",GREENWICH VILLAGE,CONDO,3260,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136203/47789913?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"516 East 5th Street, 9, Manhattan, NY 10009",EAST VILLAGE,CONDO,2565,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136202/47789920?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"23 Jones Street, 16, Manhattan, NY 10014",WEST VILLAGE,CONDO,3950,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136195/47789848?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"11 Jones Street, 14, Manhattan, NY 10014",WEST VILLAGE,CONDO,3500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136194/47789601?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"426 West 46th Street, 3D, Manhattan, NY 10036",HELLS KITCHEN,CO-OP,2200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136193/47789472?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Modlin Group Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"344 East 9th Street, 16, Manhattan, NY 10003",EAST VILLAGE,CONDO,2900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136192/47789320?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"323 A East 89th Street, 1RE, Manhattan, NY 10128",UPPER EAST SIDE,CONDO,3700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136190/47789173?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"362 Hawthorne Street, Brooklyn, NY 11225",PROSPECT - LEFFERTS,TOWNHOUSE,8500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136186/47808325?w=3840&q=75,4,4,1,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"247 Elizabeth Street, 9, Manhattan, NY 10012",NOLITA,CONDO,3300,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136185/48115052?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"A Lexington Avenue, Brooklyn, NY 11221",STUYVESANT HEIGHTS,CO-OP,2800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/143824/52921984?w=3840&q=75,2,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"328 East 14th Street, 9, Manhattan, NY 10003",EAST VILLAGE,CONDO,3800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136183/47788080?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"398 East 52nd Street, 4B, Manhattan, NY 10022",MIDTOWN EAST,CONDO,2410,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136182/47787856?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"398 East 52nd Street, 4E, Manhattan, NY 10022",MIDTOWN EAST,CONDO,2700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136179/47787083?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"443 East 87th Street, 1, Manhattan, NY 10128",YORKVILLE,CO-OP,22000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136175/47788646?w=3840&q=75,4,5,1,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"East 54th Street, Manhattan, NY 10022",SUTTON,CONDO,7290,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/143813/52970156?w=3840&q=75,2,2,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"345 East 80th Street, 20D, Manhattan, NY 10028",YORKVILLE,CONDO,4095,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Level Group Inc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"60 West 57th Street, 5H, Manhattan, NY 10019",MIDTOWN,CONDO,6450,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136168/48128626?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"60 West 57th Street, 6B, Manhattan, NY 10019",MIDTOWN,CONDO,6450,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136167/48128617?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"60 West 57th Street, 7L, Manhattan, NY 10019",MIDTOWN,CONDO,4650,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136166/48128608?w=3840&q=75,1,2,1,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"235 West 137th Street, 3F, Manhattan, NY 10030",CENTRAL HARLEM,CONDO,2250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136163/48027727?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Duane Street, Manhattan, NY 10007",TRIBECA,CONDO,5200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/143799/52966488?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"101 Macombs Place, 1A, Manhattan, NY 10039",WASHINGTON HEIGHTS,CONDO,4500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136161/47794545?w=3840&q=75,3,2,Not listed,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"74-10 35th Avenue, 218W, Queens, NY 11372",QUEENS,CONDO,2750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136160/47794525?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"101 Macombs Place, 7A, Manhattan, NY 10039",WASHINGTON HEIGHTS,CONDO,4600,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136159/47794515?w=3840&q=75,1,2,1,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"101 Macombs Place, 4B, Manhattan, NY 10039",WASHINGTON HEIGHTS,CONDO,3700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136158/47794493?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"101 Macombs Place, 2D, Manhattan, NY 10039",WASHINGTON HEIGHTS,CONDO,3100,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136154/47794576?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"101 Macombs Place, 6D, Manhattan, NY 10039",WASHINGTON HEIGHTS,CONDO,4700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136153/47794563?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"475 Evergreen Avenue, 1, Brooklyn, NY 11221",BUSHWICK,CO-OP,2700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136151/48115065?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"25 Parade Place, 4E, Brooklyn, NY 11226",PROSPECT PARK SOUTH,CO-OP,2900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136150/47923454?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Weichert Properties,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Murray Street, Manhattan, NY 10007",TRIBECA,CONDO,7160,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/143780/52949307?w=3840&q=75,1,1,Not listed,Not listed,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"300 East 33rd Street, 8P, Manhattan, NY 10016",KIPS,CONDO,4500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136138/48115072?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"238 East 67th Street, 238AB, Manhattan, NY 10065",UPPER EAST SIDE,CONDO,24000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/136127/47800926?w=3840&q=75,5,6,1,Not listed,Courtesy of Mns,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"2316 Clarendon Road, 5B, Brooklyn, NY 11226",FLATBUSH,APARTMENT BUILDING,2562,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730418/mediarouting.vestahub.com/Media/140482095?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"2316 Clarendon Road, 4F, Brooklyn, NY 11226",FLATBUSH,APARTMENT BUILDING,2613,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730417/mediarouting.vestahub.com/Media/140480995?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"41-21 24th Street, 1C, Queens, NY 11101",LONG ISLAND CITY,APARTMENT BUILDING,267614,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730398/mediarouting.vestahub.com/Media/140477963?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"433 East 115th Street, 4A, Manhattan, NY 10029",EAST HARLEM,CONDO,3395,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730394/mediarouting.vestahub.com/Media/140477241?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"1516 Park Avenue, 7C, Manhattan, NY 10029",SOUTH HARLEM,APARTMENT BUILDING,3495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730385/mediarouting.vestahub.com/Media/140476525?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"1245 Tabor Court, 2, Brooklyn, NY 11219",BOROUGH PARK,APARTMENT BUILDING,2500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730380/mediarouting.vestahub.com/Media/140476542?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"111 East 115th Street, 6E, Manhattan, NY 10029",EAST HARLEM,APARTMENT BUILDING,3595,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730379/mediarouting.vestahub.com/Media/140476443?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"420 Kent Avenue, 2001N, Brooklyn, NY 11249",WILLIAMSBURG,APARTMENT BUILDING,4062,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730377/mediarouting.vestahub.com/Media/140476410?w=3840&q=75,Not listed,1,Not listed,Not listed,Not listed,Not listed
"420 Kent Avenue, PH26, Brooklyn, NY 11249",WILLIAMSBURG,APARTMENT BUILDING,5693,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730376/mediarouting.vestahub.com/Media/140476375?w=3840&q=75,1,1,Not listed,Not listed,Not listed,Not listed
"430 East 11th Street, 20, Manhattan, NY 10009",EAST VILLAGE,APARTMENT BUILDING,2150,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730326/mediarouting.vestahub.com/Media/140474109?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"162 East 23rd Street, 2A, Manhattan, NY 10010",GRAMERCY,APARTMENT BUILDING,2800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730310/mediarouting.vestahub.com/Media/140472714?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"80 Varick Street, 9D, Manhattan, NY 10013",HUDSON SQUARE,APARTMENT BUILDING,8100,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730309/mediarouting.vestahub.com/Media/140472705?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"115 South Elliott Place, Brooklyn, NY 11217",FORT GREENE,CO-OP,2800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7730300/mediarouting.vestahub.com/Media/140476507?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
